,gender,owns_car,owns_realty,num_children,total_income,income_type,education_level,family_status,housing_type,has_work_phone,has_phone,has_email,occupation,family_size,age,months_employed,Months_sub,status
9382,0,0,1,0,5.748899531588744,2,2,4,5,1,1,0,17,2,61,11.405825652136922,17,0
9383,0,0,1,0,5.748899531588744,2,2,4,5,1,1,0,17,2,61,11.405825652136922,16,1
9384,0,0,1,0,5.748899531588744,2,2,4,5,1,1,0,17,2,61,11.405825652136922,17,1
9385,1,1,1,0,5.877607736123864,2,2,2,5,0,0,0,8,1,27,3.640892941158118,20,1
9386,0,0,1,0,5.913815348262521,2,2,3,5,0,0,0,7,2,47,9.51069685762625,30,1
9387,0,0,1,0,5.913815348262521,2,2,3,5,0,0,0,7,2,47,9.51069685762625,17,1
9388,0,0,1,0,5.913815348262521,2,2,3,5,0,0,0,7,2,47,9.51069685762625,1,1
9389,1,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,17,2,29,5.69614243804808,12,1
9390,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,42,1
9391,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,45,1
9392,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,59,1
9393,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,4,1
9394,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,24,1
9395,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,11,1
9396,0,0,1,0,5.645668714280947,2,2,4,5,1,0,0,14,2,54,5.950028597293535,9,1
9397,0,0,0,0,5.8012929966811555,2,2,3,5,0,0,0,7,2,27,6.497490181005445,9,1
9398,0,0,0,0,5.8012929966811555,2,2,3,5,0,0,0,7,2,27,6.497490181005445,51,1
9399,0,0,0,0,5.8012929966811555,2,2,3,5,0,0,0,7,2,27,6.497490181005445,1,1
9400,1,1,0,0,6.045365602091443,4,2,2,0,0,0,0,10,1,28,6.145979481630653,13,1
9401,1,1,0,0,6.045365602091443,4,2,2,0,0,0,0,10,1,28,6.145979481630653,12,1
9402,1,1,0,0,6.045365602091443,4,2,2,0,0,0,0,10,1,28,6.145979481630653,10,1
9403,0,0,1,0,5.773315778443745,2,2,4,5,1,1,0,12,2,47,3.285423611388387,60,1
9404,0,0,1,0,5.773315778443745,2,2,4,5,1,1,0,8,2,47,3.285423611388387,54,1
9405,0,0,1,0,5.773315778443745,2,2,4,5,1,1,0,17,2,47,3.285423611388387,4,1
9406,0,0,1,1,5.896744146769865,2,3,4,5,0,0,0,8,3,31,5.202653786019059,19,1
9407,0,0,1,1,5.896744146769865,2,3,4,5,0,0,0,8,3,31,5.202653786019059,29,1
9408,0,0,1,1,5.896744146769865,2,3,4,5,0,0,0,8,3,31,5.202653786019059,36,1
9409,0,0,1,1,5.896744146769865,2,3,4,5,0,0,0,8,3,31,5.202653786019059,9,1
9410,0,0,1,1,5.896744146769865,2,3,4,5,0,0,0,8,3,31,5.202653786019059,7,1
9411,0,0,0,0,5.780748390700929,4,2,4,5,0,1,0,7,2,49,10.36209350837171,37,1
9412,0,0,0,0,5.780748390700929,4,2,4,5,0,1,0,7,2,49,10.36209350837171,32,1
9413,0,0,0,0,5.780748390700929,4,2,4,5,0,1,0,7,2,49,10.36209350837171,12,1
9414,0,0,0,0,5.780748390700929,4,2,4,5,0,1,0,7,2,49,10.36209350837171,7,0
9415,0,0,0,0,5.765550191886271,2,3,2,5,0,0,0,12,1,25,2.079599196286958,6,1
9416,0,0,1,0,5.698817949384321,4,2,3,5,0,0,0,12,2,41,5.605170642330531,10,1
9417,0,0,1,0,5.612137535635556,2,2,4,5,1,1,0,17,2,51,9.878128009646202,56,1
9418,0,0,1,0,5.612137535635556,2,2,4,5,1,1,0,10,2,51,9.878128009646202,9,1
9419,0,0,1,0,5.612137535635556,2,2,4,5,1,1,0,8,2,51,9.878128009646202,17,1
9420,0,0,1,0,5.612137535635556,2,2,4,5,1,1,0,12,2,51,9.878128009646202,16,1
9421,0,0,1,0,5.612137535635556,2,2,4,5,1,1,0,12,2,51,9.878128009646202,10,1
9422,1,1,1,0,5.913815348262521,2,3,4,5,0,0,0,17,2,35,7.063557846368481,56,1
9423,1,1,1,0,5.913815348262521,2,3,4,5,0,0,0,17,2,35,7.063557846368481,13,1
9424,1,1,1,0,5.913815348262521,2,3,4,5,0,0,0,17,2,35,7.063557846368481,46,1
9425,1,1,1,0,5.913815348262521,2,3,4,5,0,0,0,17,2,35,7.063557846368481,30,1
9426,1,1,1,0,5.913815348262521,2,3,4,5,0,0,0,17,2,35,7.063557846368481,11,1
9427,1,1,0,0,5.929203875533594,2,1,2,2,0,0,0,10,1,29,5.202653786019059,18,1
9428,1,1,0,0,5.929203875533594,2,1,2,2,0,0,0,17,1,29,5.202653786019059,3,0
9429,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,17,1
9430,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,43,1
9431,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,22,1
9432,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,56,1
9433,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,25,1
9434,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,52,1
9435,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,15,1
9436,0,0,1,1,5.757422467221804,3,2,4,5,0,0,0,12,3,38,7.603981858234023,39,1
9437,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,27,1
9438,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,42,1
9439,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,41,1
9440,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,31,1
9441,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,25,1
9442,0,1,0,1,5.956013626664321,4,3,4,5,0,0,0,11,3,39,6.981557022732508,21,1
9443,0,0,1,0,5.710011697774973,3,2,4,5,0,0,0,12,2,38,6.925273336198378,43,1
9444,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,14,1
9445,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,19,1
9446,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,38,1
9447,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,41,1
9448,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,9,1
9449,0,0,1,0,5.830814389082129,2,3,4,5,0,0,0,17,2,47,6.896245305003787,7,1
9450,0,0,1,2,5.896744146769865,4,2,3,5,0,0,0,7,4,34,6.253661955766289,37,1
9451,0,0,1,2,5.896744146769865,4,2,3,5,0,0,0,7,4,34,6.253661955766289,52,1
9452,0,0,1,2,5.896744146769865,4,2,3,5,0,0,0,7,4,34,6.253661955766289,16,1
9453,0,0,1,2,5.896744146769865,4,2,3,5,0,0,0,7,4,34,6.253661955766289,29,1
9454,0,0,1,2,5.896744146769865,4,2,3,5,0,0,0,7,4,34,6.253661955766289,14,1
9455,1,0,1,1,5.830814389082129,3,2,4,5,0,0,0,9,3,27,4.789587517212881,42,1
9456,1,0,1,1,5.830814389082129,3,2,4,5,0,0,0,9,3,27,4.789587517212881,49,1
9457,1,0,1,1,5.830814389082129,3,2,4,5,0,0,0,9,3,27,4.789587517212881,6,1
9458,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,11,1
9459,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,18,1
9460,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,10,1
9461,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,21,1
9462,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,22,1
9463,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,51,1
9464,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,14,1
9465,1,0,0,0,5.929203875533594,2,2,2,5,0,0,0,8,1,41,5.605170642330531,2,1
9466,1,0,1,1,5.8558806395505085,4,2,4,5,0,0,0,8,3,23,5.036661460925272,2,1
9467,1,0,1,1,5.8558806395505085,4,2,4,5,0,0,0,8,3,23,5.036661460925272,28,1
9468,0,0,1,0,5.998508813879472,4,2,4,2,1,1,0,7,2,39,7.693651764554207,55,1
9469,0,0,1,0,5.998508813879472,4,2,4,2,1,1,0,7,2,39,7.693651764554207,24,1
9470,0,0,1,0,5.998508813879472,4,2,4,2,1,1,0,7,2,39,7.693651764554207,20,1
9471,1,0,0,0,5.992862595314307,2,2,2,1,0,0,0,10,1,25,3.8469265096090446,38,1
9472,1,0,0,0,5.992862595314307,2,2,2,1,0,0,0,10,1,25,3.8469265096090446,4,1
9473,0,0,1,0,5.896744146769865,4,2,0,5,0,0,0,4,1,43,8.866087173008832,13,1
9474,0,0,1,0,5.896744146769865,4,2,0,5,0,0,0,4,1,43,8.866087173008832,8,1
9475,0,0,1,0,5.8012929966811555,2,3,2,5,0,0,0,17,1,54,7.883732776830812,30,1
9476,0,0,1,0,5.8012929966811555,2,3,2,5,0,0,0,17,1,54,7.883732776830812,5,1
9477,1,1,1,0,5.8012929966811555,2,3,2,5,0,0,0,7,1,27,5.3615013462540695,16,1
9478,1,1,1,0,5.8012929966811555,2,3,2,5,0,0,0,7,1,27,5.3615013462540695,23,1
9479,0,0,0,0,5.72055367187501,4,2,4,5,1,1,0,10,2,42,2.263169021984511,20,1
9480,1,0,0,0,5.72055367187501,2,2,4,5,1,0,0,7,2,53,2.8317780183172627,6,1
9481,1,1,0,0,5.830814389082129,3,2,4,5,1,0,0,17,2,40,7.577987836693356,23,1
9482,1,1,0,0,5.830814389082129,3,2,4,5,1,0,0,8,2,40,7.577987836693356,32,1
9483,1,1,0,0,5.830814389082129,3,2,4,5,1,0,0,8,2,40,7.577987836693356,58,1
9484,1,0,0,0,5.929203875533594,2,3,4,5,0,1,0,7,2,29,6.975162114585856,52,1
9485,1,0,0,0,5.929203875533594,2,3,4,5,0,1,0,12,2,29,6.975162114585856,2,1
9486,1,0,0,0,5.929203875533594,2,3,4,5,0,1,0,10,2,29,6.975162114585856,20,1
9487,0,0,0,0,5.830814389082129,3,2,1,5,1,0,0,1,1,55,9.456863652852794,19,1
9488,0,0,0,0,5.830814389082129,3,2,1,5,1,0,0,1,1,55,9.456863652852794,21,1
9489,0,0,0,0,5.807625648926021,2,2,2,5,0,0,1,12,1,25,4.574735244772202,45,1
9490,0,1,0,3,5.8012929966811555,2,2,4,5,1,0,0,10,5,30,7.577987836693356,43,1
9491,0,1,0,3,5.8012929966811555,2,2,4,5,1,0,0,10,5,30,7.577987836693356,5,1
9492,0,1,0,3,5.8012929966811555,2,2,4,5,1,0,0,10,5,30,7.577987836693356,15,1
9493,0,1,0,3,5.8012929966811555,2,2,4,5,1,0,0,10,5,30,7.577987836693356,36,1
9494,0,1,0,3,5.8012929966811555,2,2,4,5,1,0,0,10,5,30,7.577987836693356,55,1
9495,0,0,1,1,5.8558806395505085,2,2,3,5,0,0,1,7,3,41,9.495454160663805,34,1
9496,0,0,1,1,5.8558806395505085,2,2,3,5,0,0,1,7,3,41,9.495454160663805,5,1
9497,1,1,1,0,5.765550191886271,4,2,2,5,0,0,0,2,1,26,5.940680405447466,30,1
9498,1,1,1,0,5.765550191886271,4,2,2,5,0,0,0,2,1,26,5.940680405447466,47,1
9499,1,1,1,0,5.765550191886271,4,2,2,5,0,0,0,2,1,26,5.940680405447466,8,1
9500,1,1,0,2,5.807625648926021,2,2,4,5,1,1,0,12,4,35,5.9817400178509,17,1
9501,1,1,0,2,5.807625648926021,2,2,4,5,1,1,0,12,4,35,5.9817400178509,21,1
9502,1,1,1,1,5.913815348262521,2,2,4,5,0,0,0,12,3,43,8.098906786543553,21,1
9503,1,1,1,1,5.913815348262521,2,2,4,5,0,0,0,12,3,43,8.098906786543553,18,1
9504,1,1,1,1,5.913815348262521,2,2,4,5,0,0,0,12,3,43,8.098906786543553,32,1
9505,1,1,1,1,5.913815348262521,2,2,4,5,0,0,0,12,3,43,8.098906786543553,51,1
9506,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,21,1
9507,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,5,1
9508,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,32,1
9509,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,3,1
9510,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,39,1
9511,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,24,1
9512,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,27,1
9513,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,28,1
9514,1,0,1,0,5.765550191886271,2,3,3,5,0,0,0,9,2,54,8.966885673218384,57,1
9515,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,42,1
9516,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,60,1
9517,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,48,1
9518,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,6,1
9519,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,3,1
9520,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,37,1
9521,0,0,1,1,5.960851298304865,3,3,4,5,0,0,0,17,3,36,8.562387485528381,56,1
9522,1,0,1,0,5.8012929966811555,3,3,4,5,0,1,1,12,2,52,7.241846994086408,33,1
9523,0,0,1,2,5.629638248489562,2,3,4,5,0,0,0,12,4,38,9.138338604229427,9,1
9524,0,0,1,2,5.629638248489562,2,3,4,5,0,0,0,12,4,38,9.138338604229427,53,1
9525,0,0,1,2,5.629638248489562,2,3,4,5,0,0,0,12,4,38,9.138338604229427,44,1
9526,0,0,1,2,5.629638248489562,2,3,4,5,0,0,0,12,4,38,9.138338604229427,31,1
9527,1,1,1,0,5.896744146769865,2,2,4,5,1,0,0,7,2,52,3.512783248542968,56,1
9528,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,8,5,36,7.880368599715503,56,1
9529,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,17,5,36,7.880368599715503,42,1
9530,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,17,5,36,7.880368599715503,48,1
9531,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,10,5,36,7.880368599715503,51,1
9532,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,17,5,36,7.880368599715503,7,1
9533,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,7,5,36,7.880368599715503,52,1
9534,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,12,5,36,7.880368599715503,9,1
9535,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,7,5,36,7.880368599715503,29,1
9536,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,7,5,36,7.880368599715503,28,1
9537,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,17,5,36,7.880368599715503,53,1
9538,1,1,1,3,5.877607736123864,2,2,4,5,0,1,0,7,5,36,7.880368599715503,58,1
9539,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,53,1
9540,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,58,1
9541,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,32,1
9542,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,17,1
9543,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,18,1
9544,1,1,1,0,5.8012929966811555,2,2,4,5,0,0,0,7,2,34,4.577031584496026,49,1
9545,0,0,1,1,5.8558806395505085,3,3,4,5,0,0,1,14,3,30,7.754123067441914,5,1
9546,0,0,1,1,5.8558806395505085,3,3,4,5,0,0,1,14,3,30,7.754123067441914,10,1
9547,0,0,1,1,5.8558806395505085,3,3,4,5,0,0,1,14,3,30,7.754123067441914,45,1
9548,0,0,1,1,5.8558806395505085,3,3,4,5,0,0,1,14,3,30,7.754123067441914,57,1
9549,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,39,1
9550,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,54,1
9551,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,46,1
9552,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,6,0
9553,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,45,1
9554,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,11,1
9555,0,0,1,1,5.8012929966811555,2,2,3,2,0,0,1,10,3,31,4.275082564182457,34,1
9556,1,0,1,2,5.929203875533594,2,2,4,5,0,0,1,7,4,29,6.320453365871438,50,1
9557,1,0,1,2,5.929203875533594,2,2,4,5,0,0,1,7,4,29,6.320453365871438,28,1
9558,1,1,1,5,5.896744146769865,2,2,0,5,0,0,0,8,7,48,6.098629863871906,58,1
9559,1,1,1,5,5.896744146769865,2,2,0,5,0,0,0,8,7,48,6.098629863871906,7,0
9560,1,1,1,5,5.896744146769865,2,2,0,5,0,0,0,8,7,48,6.098629863871906,43,1
9561,1,1,1,0,5.765550191886271,2,2,0,5,0,1,1,7,1,51,8.391185889800205,18,1
9562,1,1,1,0,5.765550191886271,2,2,0,5,0,1,1,7,1,51,8.391185889800205,15,0
9563,0,1,1,4,5.830814389082129,3,2,0,5,1,1,0,9,5,38,8.211546872004694,29,1
9564,0,1,1,4,5.830814389082129,3,2,0,5,1,1,0,9,5,38,8.211546872004694,9,1
9565,0,1,1,4,5.830814389082129,3,2,0,5,1,1,0,9,5,38,8.211546872004694,8,1
9566,0,1,1,4,5.830814389082129,3,2,0,5,1,1,0,9,5,38,8.211546872004694,4,1
9567,0,1,1,4,5.830814389082129,3,2,0,5,1,1,0,9,5,38,8.211546872004694,19,1
9568,0,1,1,0,5.830814389082129,2,2,4,5,0,0,1,1,2,57,5.30055729158339,22,1
9569,0,1,1,0,5.830814389082129,2,2,4,5,0,0,1,1,2,57,5.30055729158339,24,1
9570,0,1,1,0,5.830814389082129,2,2,4,5,0,0,1,1,2,57,5.30055729158339,16,1
9571,0,1,1,0,5.830814389082129,2,2,4,5,0,0,1,1,2,57,5.30055729158339,10,1
9572,0,1,1,0,5.830814389082129,2,2,4,5,0,0,1,1,2,57,5.30055729158339,7,1
9573,1,1,1,0,5.894930793319789,2,3,4,5,0,0,0,8,2,46,5.594489065932229,6,1
9574,1,1,1,0,5.894930793319789,2,3,4,5,0,0,0,8,2,46,5.594489065932229,24,1
9575,1,1,1,0,5.894930793319789,2,3,4,5,0,0,0,8,2,46,5.594489065932229,53,1
9576,1,1,1,0,5.894930793319789,2,3,4,5,0,0,0,8,2,46,5.594489065932229,54,1
9577,1,1,1,0,5.894930793319789,2,3,4,5,0,0,0,8,2,46,5.594489065932229,28,1
9578,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,10,2,25,6.17545110241632,45,1
9579,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,8,2,25,6.17545110241632,49,1
9580,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,7,2,25,6.17545110241632,53,1
9581,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,12,2,25,6.17545110241632,55,1
9582,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,8,2,25,6.17545110241632,28,1
9583,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,17,2,25,6.17545110241632,19,1
9584,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,8,2,25,6.17545110241632,7,1
9585,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,8,2,25,6.17545110241632,4,1
9586,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,17,2,25,6.17545110241632,12,1
9587,0,0,1,0,5.765550191886271,2,1,3,5,0,0,0,10,2,25,6.17545110241632,39,1
9588,1,0,1,1,5.896744146769865,2,2,3,5,1,1,0,8,3,30,3.1320122314316268,5,1
9589,1,0,1,1,5.896744146769865,2,2,3,5,1,1,0,8,3,30,3.1320122314316268,1,1
9590,1,0,1,1,5.896744146769865,2,2,3,5,1,1,0,8,3,30,3.1320122314316268,25,1
9591,0,0,1,0,5.885539825959145,2,2,4,5,0,0,0,10,2,45,6.352694418883523,10,1
9592,0,0,1,0,5.885539825959145,2,2,4,5,0,0,0,10,2,45,6.352694418883523,31,1
9593,0,0,1,0,5.885539825959145,2,2,4,5,0,0,0,10,2,45,6.352694418883523,4,1
9594,0,0,1,0,5.571539999714077,2,2,4,5,0,1,0,10,2,39,5.023282225968357,8,1
9595,0,1,1,0,5.710011697774973,2,3,4,5,0,1,0,12,2,50,10.542713013505795,36,1
9596,0,1,1,0,5.710011697774973,2,3,4,5,0,1,0,12,2,50,10.542713013505795,37,1
9597,0,1,1,0,5.710011697774973,2,3,4,5,0,1,0,12,2,50,10.542713013505795,40,1
9598,0,1,1,0,5.710011697774973,2,3,4,5,0,1,0,12,2,50,10.542713013505795,7,1
9599,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,36,1
9600,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,32,1
9601,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,22,1
9602,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,19,1
9603,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,15,1
9604,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,5,1
9605,1,0,0,0,5.830814389082129,2,2,4,5,1,1,1,4,2,38,7.292371159054727,54,1
9606,0,0,0,0,5.765550191886271,3,2,4,5,1,1,0,10,2,38,9.44432270579246,27,1
9607,0,0,0,0,5.765550191886271,3,2,4,5,1,1,0,12,2,38,9.44432270579246,21,1
9608,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,52,1
9609,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,21,1
9610,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,36,1
9611,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,22,1
9612,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,27,1
9613,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,12,1
9614,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,9,1
9615,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,10,1
9616,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,45,1
9617,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,5,2,42,10.209760453897983,38,1
9618,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,39,1
9619,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,9,1
9620,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,52,1
9621,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,40,1
9622,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,31,1
9623,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,19,1
9624,0,0,1,0,5.877607736123864,2,2,4,5,1,1,1,7,2,52,9.419533626561442,47,1
9625,0,1,1,1,5.923230287601008,3,3,4,5,0,0,0,17,3,41,6.020851281935954,4,1
9626,0,1,1,1,5.923230287601008,3,3,4,5,0,0,0,17,3,41,6.020851281935954,52,0
9627,0,1,1,1,5.923230287601008,3,3,4,5,0,0,0,17,3,41,6.020851281935954,26,1
9628,0,1,1,1,5.923230287601008,3,3,4,5,0,0,0,17,3,41,6.020851281935954,30,1
9629,0,1,1,1,5.923230287601008,3,3,4,5,0,0,0,17,3,41,6.020851281935954,59,1
9630,1,1,1,0,5.956013626664321,4,2,4,5,1,1,0,14,2,57,8.321477947914119,58,1
9631,1,1,1,0,5.956013626664321,4,2,4,5,1,1,0,14,2,57,8.321477947914119,44,1
9632,0,1,1,1,5.8012929966811555,4,2,4,5,0,0,0,14,3,36,5.687334621839868,40,1
9633,0,1,1,1,5.8012929966811555,4,2,4,5,0,0,0,14,3,36,5.687334621839868,17,1
9634,0,0,0,0,5.6604450310782735,2,2,4,5,1,1,0,7,2,54,6.682194240120433,29,1
9635,0,0,1,0,5.830814389082129,2,2,2,5,0,0,0,12,1,50,8.64365929716145,30,1
9636,0,0,1,0,5.830814389082129,2,2,2,5,0,0,0,12,1,50,8.64365929716145,32,1
9637,0,0,1,1,5.896744146769865,2,2,4,5,0,0,1,4,3,35,3.615937971553417,8,1
9638,0,0,1,1,5.896744146769865,2,2,4,5,0,0,1,4,3,35,3.615937971553417,12,1
9639,0,0,1,1,5.896744146769865,2,2,4,5,0,0,1,4,3,35,3.615937971553417,43,1
9640,0,0,1,1,5.896744146769865,2,2,4,5,0,0,1,4,3,35,3.615937971553417,30,1
9641,1,0,1,0,5.8558806395505085,4,2,2,5,0,0,0,9,1,25,2.4751056291693727,12,1
9642,1,1,1,0,5.8558806395505085,2,3,2,5,0,0,0,8,1,25,3.922833156693828,10,1
9643,1,1,1,0,5.8558806395505085,2,3,2,5,0,0,0,8,1,25,3.922833156693828,13,1
9644,1,1,1,0,5.8558806395505085,2,3,2,5,0,0,0,8,1,25,3.922833156693828,2,1
9645,1,1,1,0,5.8558806395505085,2,3,2,5,0,0,0,8,1,25,3.922833156693828,16,1
9646,0,0,1,1,5.8012929966811555,2,2,2,5,0,0,0,7,2,46,10.084106901177945,59,1
9647,0,0,1,1,5.8012929966811555,2,2,2,5,0,0,0,7,2,46,10.084106901177945,32,1
9648,0,0,1,1,5.8012929966811555,2,2,2,5,0,0,0,7,2,46,10.084106901177945,21,1
9649,0,0,1,1,5.8012929966811555,2,2,2,5,0,0,0,7,2,46,10.084106901177945,57,1
9650,0,0,1,1,5.8012929966811555,2,2,2,5,0,0,0,7,2,46,10.084106901177945,55,1
9651,0,1,1,0,5.913815348262521,2,2,4,5,0,0,1,8,2,54,7.267627523848807,44,1
9652,0,1,1,0,5.913815348262521,2,2,4,5,0,0,1,7,2,54,7.267627523848807,53,1
